County,State,Dem,Rep
Galveston,TX,35.89,62.74
Garza,TX,17.88,80.96
Gillespie,TX,16.37,82.12
Glasscock,TX,7.61,91.0
Goliad,TX,32.59,66.34
Gonzales,TX,29.34,69.61
Gray,TX,11.99,87.2
Grayson,TX,25.25,73.2
Gregg,TX,29.87,69.25
Grimes,TX,27.19,71.4
Guadalupe,TX,31.73,66.73
Hale,TX,25.33,73.3
Hall,TX,23.9,75.02
Hamilton,TX,16.64,82.15
Hansford,TX,8.1,91.13
Hardeman,TX,20.2,78.66
Hardin,TX,15.77,83.33
Harris,TX,49.39,49.31
Harrison,TX,32.31,66.92
Hartley,TX,9.62,89.28
Haskell,TX,27.47,70.74
Hays,TX,43.27,53.65
Hemphill,TX,12.72,86.02
Henderson,TX,22.1,76.85
Hidalgo,TX,70.32,28.61
Hill,TX,22.85,75.82
Hockley,TX,20.83,77.74
Hood,TX,17.02,81.53
Hopkins,TX,21.78,77.13
Houston,TX,27.57,71.59
Howard,TX,24.27,74.22
Hudspeth,TX,43.92,54.58
Hunt,TX,23.78,74.91
Hutchinson,TX,13.18,85.82
Irion,TX,14.21,84.77
Jack,TX,10.42,88.72
Jackson,TX,21.29,77.73
Jasper,TX,25.32,73.66
Jeff Davis,TX,36.91,60.32
Jefferson,TX,50.34,48.73
Jim Hogg,TX,78.04,21.36
Jim Wells,TX,58.14,41.18
Johnson,TX,21.49,77.11
Jones,TX,22.02,76.56
Karnes,TX,31.66,67.5
Kaufman,TX,27.32,71.66
Kendall,TX,17.11,81.58
Kenedy,TX,49.1,50.3
Kent,TX,16.3,82.72
Kerr,TX,19.83,78.95
Kimble,TX,11.47,88.11
King,TX,3.45,95.86
Kinney,TX,36.63,61.75
Kleberg,TX,53.37,45.56
Knox,TX,21.99,76.82
Lamar,TX,24.31,74.58
Lamb,TX,24.4,74.75
Lampasas,TX,20.53,78.03
La Salle,TX,58.63,40.64
Lavaca,TX,17.18,81.74
Lee,TX,26.17,72.27
Leon,TX,15.26,83.53
Liberty,TX,22.87,76.16
Limestone,TX,29.19,69.92
Lipscomb,TX,10.19,89.38
Live Oak,TX,22.34,76.68
Llano,TX,19.06,79.62
Loving,TX,14.06,84.38
Lubbock,TX,28.81,69.61
Lynn,TX,25.83,73.46
McCulloch,TX,17.94,80.82
McLennan,TX,34.47,64.26
McMullen,TX,13.32,85.69
Madison,TX,24.01,75.17
Marion,TX,34.91,63.83
Martin,TX,15.27,84.24
Mason,TX,19.31,79.52
Matagorda,TX,32.8,66.27
Maverick,TX,78.6,20.55
Medina,TX,29.81,69.03
Menard,TX,20.14,78.33
Midland,TX,18.54,79.85
Milam,TX,32.03,66.6
Mills,TX,12.68,85.51
Mitchell,TX,23.23,75.82
Montague,TX,14.4,84.49
Montgomery,TX,18.97,79.51
Moore,TX,19.34,79.6
Morris,TX,36.15,62.89
Motley,TX,9.17,89.67
Nacogdoches,TX,31.3,67.42
Navarro,TX,28.31,70.6
Newton,TX,28.57,70.06
Nolan,TX,26.58,71.74
Nueces,TX,47.63,50.95
Ochiltree,TX,8.45,90.85
Oldham,TX,8.17,90.91
Orange,TX,22.15,76.12
Palo Pinto,TX,19.37,79.06
Panola,TX,21.61,77.71
Parker,TX,16.47,82.28
Parmer,TX,20.71,78.74
Pecos,TX,38.34,60.53
Polk,TX,25.39,73.54
Potter,TX,26.94,71.52
Presidio,TX,70.56,27.74
Rains,TX,18.62,80.23
Randall,TX,15.24,83.4
Reagan,TX,18.74,80.19
Real,TX,18.05,80.52
Red River,TX,29.21,69.94
Reeves,TX,57.53,41.29
Refugio,TX,37.28,62.12
Roberts,TX,6.5,92.13
Robertson,TX,38.4,60.64
Rockwall,TX,22.7,75.81
Runnels,TX,14.15,84.62
Rusk,TX,24.0,75.08
Sabine,TX,17.63,81.41
San Augustine,TX,32.33,66.91
San Jacinto,TX,25.06,73.91
San Patricio,TX,39.13,59.79
San Saba,TX,14.3,84.33
Schleicher,TX,21.73,77.38
Scurry,TX,16.67,82.04
Shackelford,TX,9.61,89.36
Shelby,TX,24.99,74.03
Sherman,TX,11.66,87.48
Smith,TX,26.95,72.02
Somervell,TX,17.33,81.15
Starr,TX,86.34,13.02
Stephens,TX,13.92,84.76
Sterling,TX,6.28,92.91
Stonewall,TX,23.7,75.11
Sutton,TX,24.75,74.45
Swisher,TX,25.51,72.91
Tarrant,TX,41.43,57.12
Taylor,TX,22.54,76.06
Terrell,TX,33.15,64.5
Terry,TX,28.55,70.15
Throckmorton,TX,13.41,86.1
Titus,TX,29.91,68.71
Tom Green,TX,25.31,73.2
Travis,TX,60.14,36.21
Trinity,TX,25.89,72.77
Tyler,TX,21.79,77.21
Upshur,TX,19.63,79.37
Upton,TX,25.62,73.31
Uvalde,TX,45.35,53.69
Val Verde,TX,52.02,46.64
Van Zandt,TX,16.15,82.69
Victoria,TX,30.51,68.25
Walker,TX,33.46,64.97
Waller,TX,40.96,58.13
Ward,TX,25.92,72.91
Washington,TX,23.48,75.41
Webb,TX,76.42,22.52
Wharton,TX,30.06,69.21
Wheeler,TX,10.9,88.25
Wichita,TX,25.66,72.68
Wilbarger,TX,24.4,74.27
Willacy,TX,71.09,27.96
Williamson,TX,37.77,59.22
Wilson,TX,28.02,71.01
Winkler,TX,23.07,76.0
Wise,TX,15.53,82.95
Wood,TX,17.38,81.63
Yoakum,TX,19.22,79.79
Young,TX,13.56,85.09
Zapata,TX,71.32,28.14
Zavala,TX,83.27,15.71
Beaver,UT,13.52,84.92
Box Elder,UT,10.22,88.11
Cache,UT,14.76,82.85
Carbon,UT,30.06,67.27
Daggett,UT,18.08,78.08
Davis,UT,18.08,80.0
Duchesne,UT,9.11,89.32
Emery,UT,12.79,84.9
Garfield,UT,14.12,83.96
Grand,UT,43.72,50.53
Iron,UT,12.78,84.47
Juab,UT,11.25,85.99
Kane,UT,22.07,74.81
Millard,UT,8.53,88.59
Morgan,UT,8.77,89.49
Piute,UT,9.46,89.13
Rich,UT,8.18,90.15
Salt Lake,UT,38.04,58.26
San Juan,UT,40.31,57.92
Sanpete,UT,10.27,88.05
Sevier,UT,9.15,89.32
Summit,UT,45.87,50.49
Tooele,UT,23.39,73.77
Uintah,UT,8.59,89.75
Utah,UT,9.72,88.32
Wasatch,UT,22.73,74.9
Washington,UT,15.37,82.43
Wayne,UT,16.2,82.06
Weber,UT,26.01,71.08
Addison,VT,68.44,29.05
Bennington,VT,65.45,32.33
Caledonia,VT,59.97,37.24
Chittenden,VT,69.57,27.99
Essex,VT,55.0,41.6
Franklin,VT,60.62,37.23
Grand Isle,VT,62.11,36.1
Lamoille,VT,69.83,27.88
Orange,VT,64.58,32.65
Orleans,VT,60.87,36.83
Rutland,VT,59.73,37.87
Washington,VT,69.44,27.61
Windham,VT,73.05,24.37
Windsor,VT,67.93,29.96
Accomack,VA,47.69,51.17
Albemarle,VA,55.2,43.22
Alleghany,VA,47.44,50.12
Amelia,VA,36.01,62.63
Amherst,VA,39.41,59.29
Appomattox,VA,30.91,67.3
Arlington,VA,69.1,29.31
Augusta,VA,28.07,70.16
Bath,VA,40.22,57.31
Bedford,VA,27.28,71.29
Bland,VA,24.93,72.73
Botetourt,VA,29.89,68.41
Brunswick,VA,62.14,36.93
Buchanan,VA,32.08,66.72
Buckingham,VA,50.29,47.86
Campbell,VA,29.56,68.86
Caroline,VA,53.3,45.06
Carroll,VA,28.53,67.63
Charles City,VA,65.5,32.99
Charlotte,VA,42.44,56.14
Chesterfield,VA,45.44,53.18
Clarke,VA,41.73,55.35
Craig,VA,31.12,65.88
Culpeper,VA,40.99,57.3
Cumberland,VA,47.98,50.28
Dickenson,VA,35.82,61.91
Dinwiddie,VA,48.2,50.59
Essex,VA,53.15,45.85
Fairfax,VA,59.57,39.07
Fauquier,VA,39.28,59.16
Floyd,VA,35.74,61.13
Fluvanna,VA,46.22,52.38
Franklin,VA,34.04,62.6
Frederick,VA,34.87,62.81
Giles,VA,36.12,61.66
Gloucester,VA,35.08,62.94
Goochland,VA,35.12,63.45
Grayson,VA,29.04,67.42
Greene,VA,36.46,61.72
Greensville,VA,63.64,35.85
Halifax,VA,46.53,52.08
Hanover,VA,30.98,67.63
Henrico,VA,55.22,43.42
Henry,VA,41.33,56.02
Highland,VA,32.48,65.39
Isle of Wight,VA,42.07,56.67
James City,VA,43.35,55.39
King and Queen,VA,47.74,51.03
King George,VA,39.53,58.31
King William,VA,37.48,61.26
Lancaster,VA,45.24,53.91
Lee,VA,26.91,71.34
Loudoun,VA,51.53,47.04
Louisa,VA,42.26,56.01
Lunenburg,VA,46.81,51.78
Madison,VA,39.9,58.5
Mathews,VA,33.62,64.91
Mecklenburg,VA,45.9,52.88
Middlesex,VA,38.98,59.52
Montgomery,VA,48.53,48.78
Nelson,VA,50.56,47.84
New Kent,VA,32.46,66.16
Northampton,VA,57.63,41.23
Northumberland,VA,42.22,57.03
Nottoway,VA,48.85,49.8
Orange,VA,42.01,56.52
Page,VA,36.41,62.03
Patrick,VA,29.27,68.07
Pittsylvania,VA,35.39,62.78
Powhatan,VA,26.33,72.14
Prince Edward,VA,55.55,42.78
Prince George,VA,43.57,55.33
Prince William,VA,57.34,41.32
Pulaski,VA,36.05,60.76
Rappahannock,VA,45.44,53.04
Richmond,VA,41.75,57.29
Roanoke,VA,36.53,61.75
Rockbridge,VA,40.17,57.95
Rockingham,VA,28.87,69.37
Russell,VA,30.76,67.67
Scott,VA,23.97,74.45
Shenandoah,VA,33.39,64.72
Smyth,VA,32.64,65.58
Southampton,VA,47.9,51.09
Spotsylvania,VA,43.41,54.93
Stafford,VA,44.87,53.61
Surry,VA,59.8,38.79
Sussex,VA,61.73,37.15
Tazewell,VA,20.65,78.07
Warren,VA,38.64,59.1
Washington,VA,27.61,70.77
Westmoreland,VA,52.89,45.95
Wise,VA,25.04,73.75
Wythe,VA,30.61,67.36
York,VA,38.83,59.51
Alexandria City,VA,71.11,27.58
Bedford City,VA,0.0,0.0
Bristol City,VA,33.73,64.71
Buena Vista City,VA,36.38,61.92
Charlottesville City,VA,75.74,22.22
Chesapeake City,VA,49.85,48.81
Clifton Forge City,VA,0.0,0.0
Colonial Heights Cit,VA,29.5,68.89
Covington City,VA,56.61,41.85
Danville City,VA,60.47,38.42
Emporia City,VA,66.51,32.86
Fairfax City,VA,57.19,41.06
Falls Church City,VA,68.93,29.51
Franklin City,VA,64.98,34.31
Fredericksburg City,VA,62.35,35.5
Galax City,VA,39.53,58.5
Hampton City,VA,70.64,28.03
Harrisonburg City,VA,55.5,42.1
Hopewell City,VA,57.35,41.4
Lexington City,VA,55.3,42.65
Lynchburg City,VA,43.76,54.34
Manassas City,VA,55.78,42.52
Manassas Park City,VA,61.83,36.49
Martinsville City,VA,61.35,36.79
Newport News City,VA,64.32,34.28
Norfolk City,VA,72.02,26.59
Norton City,VA,37.94,59.99
Petersburg City,VA,89.79,9.6
Poquoson City,VA,23.63,74.75
Portsmouth City,VA,70.77,28.0
Radford City,VA,50.6,46.68
Richmond City,VA,77.81,20.55
Roanoke City,VA,60.1,37.33
Salem City,VA,38.64,59.25
South Boston City,VA,0.0,0.0
Staunton City,VA,51.1,47.03
Suffolk City,VA,57.01,41.86
Virginia Beach City,VA,47.95,50.49
Waynesboro City,VA,43.68,54.49
Williamsburg City,VA,63.28,34.62
Winchester City,VA,49.48,48.04
Adams,WA,31.94,65.76
Asotin,WA,40.14,56.7
Benton,WA,35.09,61.66
Chelan,WA,40.36,56.64
Clallam,WA,48.4,48.03
Clark,WA,48.59,48.37
Columbia,WA,28.29,68.77
Cowlitz,WA,50.49,46.09
Douglas,WA,34.3,62.58
Ferry,WA,37.1,57.2
Franklin,WA,36.89,60.39
Garfield,WA,26.23,71.27
Grant,WA,32.16,64.15
Grays Harbor,WA,55.14,41.16
Island,WA,50.69,46.27
Jefferson,WA,63.82,32.09
King,WA,68.72,28.36
Kitsap,WA,54.21,42.58
Kittitas,WA,43.45,53.47
Klickitat,WA,44.25,51.16
Lewis,WA,36.9,59.59
Lincoln,WA,28.3,68.74
Mason,WA,51.82,44.79
Okanogan,WA,41.8,54.23
Pacific,WA,53.69,42.3
Pend Oreille,WA,37.16,58.56
Pierce,WA,54.05,43.04
San Juan,WA,66.64,29.1
Skagit,WA,51.51,45.01
Skamania,WA,47.51,48.57
Snohomish,WA,56.79,40.07
Spokane,WA,45.31,51.07
Stevens,WA,34.5,60.85
Thurston,WA,57.96,38.58
Wahkiakum,WA,47.3,48.38
Walla Walla,WA,38.61,57.9
Whatcom,WA,55.01,41.14
Whitman,WA,46.54,49.26
Yakima,WA,42.86,54.5
Barbour,WV,30.6,66.19
Berkeley,WV,38.26,59.39
Boone,WV,32.82,64.3
Braxton,WV,41.54,56.65
Brooke,WV,42.94,54.25
Cabell,WV,42.19,55.93
Calhoun,WV,37.01,59.68
Clay,WV,30.85,65.31
Doddridge,WV,20.73,76.78
Fayette,WV,38.51,59.35
Gilmer,WV,33.31,63.24
Grant,WV,15.65,82.45
Greenbrier,WV,36.22,60.98
Hampshire,WV,28.67,68.87
Hancock,WV,38.08,59.47
Hardy,WV,28.6,68.25
Harrison,WV,37.04,60.43
Jackson,WV,33.24,63.9
Jefferson,WV,46.76,50.63
Kanawha,WV,43.13,54.92
Lewis,WV,27.58,69.51
Lincoln,WV,32.66,64.29
Logan,WV,28.98,68.68
McDowell,WV,34.08,63.98
Marion,WV,41.57,55.93
Marshall,WV,34.6,62.77
Mason,WV,38.59,58.64
Mercer,WV,25.49,72.49
Mineral,WV,26.26,71.29
Mingo,WV,27.42,69.92
Monongalia,WV,43.77,53.28
Monroe,WV,27.81,69.11
Morgan,WV,33.42,63.82
Nicholas,WV,30.3,67.09
Ohio,WV,37.79,59.96
Pendleton,WV,32.99,64.34
Pleasants,WV,33.61,64.24
Pocahontas,WV,36.29,60.76
Preston,WV,26.21,70.54
Putnam,WV,30.54,67.47
Raleigh,WV,26.84,71.48
Randolph,WV,34.18,63.0
Ritchie,WV,20.26,77.07
Roane,WV,38.32,58.93
Summers,WV,34.17,62.84
Taylor,WV,32.78,64.85
Tucker,WV,28.04,69.34
Tyler,WV,27.09,70.44
Upshur,WV,26.01,71.57
Wayne,WV,35.2,62.02
Webster,WV,34.15,61.67
Wetzel,WV,37.74,59.11
Wirt,WV,31.14,65.73
Wood,WV,32.96,65.1
Wyoming,WV,21.03,76.65
Adams,WI,53.87,45.14
Ashland,WI,64.49,33.68
Barron,WI,47.99,50.43
Bayfield,WI,61.64,36.81
Brown,WI,48.5,50.29
Buffalo,WI,50.72,47.79
Burnett,WI,45.94,52.44
Calumet,WI,43.49,55.03
Chippewa,WI,49.26,49.53
Clark,WI,44.72,53.71
Columbia,WI,56.23,42.64
Crawford,WI,59.22,39.24
Dane,WI,71.03,27.5
Dodge,WI,42.17,56.67
Door,WI,52.95,45.96
Douglas,WI,64.92,33.66
Dunn,WI,51.46,46.49
Eau Claire,WI,55.95,42.43
Florence,WI,36.3,62.67
Fond du Lac,WI,41.91,56.84
Forest,WI,52.17,46.73
Grant,WI,56.06,42.29
Green,WI,58.0,40.66
Green Lake,WI,39.2,59.76
Iowa,WI,64.66,34.2
Iron,WI,49.12,49.28
Jackson,WI,56.89,41.88
Jefferson,WI,45.52,53.11
Juneau,WI,52.78,45.75
Kenosha,WI,55.46,43.24
Kewaunee,WI,46.69,52.07
La Crosse,WI,57.82,40.58
Lafayette,WI,57.04,41.68
Langlade,WI,43.47,55.29
Lincoln,WI,49.7,48.99
Manitowoc,WI,47.88,50.69
Marathon,WI,46.32,52.41
Marinette,WI,47.56,51.11
Marquette,WI,49.52,49.25
Menominee,WI,86.49,13.0
Milwaukee,WI,67.49,31.45
Monroe,WI,48.83,49.65
Oconto,WI,44.64,54.09
Oneida,WI,48.27,50.42
Outagamie,WI,48.27,50.08
Ozaukee,WI,34.32,64.63
Pepin,WI,50.72,48.5
Pierce,WI,48.69,49.46
Polk,WI,44.62,53.58
Portage,WI,56.12,42.24
Price,WI,49.2,49.16
Racine,WI,51.28,47.74
Richland,WI,57.41,41.28
Rock,WI,61.0,37.82
Rusk,WI,47.24,51.12
St Croix,WI,43.07,55.17
Sauk,WI,58.68,40.21
Sawyer,WI,49.71,49.22
Shawano,WI,44.38,54.35
Sheboygan,WI,44.56,54.38
Taylor,WI,39.56,58.88
Trempealeau,WI,56.41,42.33
Vernon,WI,56.37,41.64
Vilas,WI,42.99,55.98
Walworth,WI,43.12,55.46
Washburn,WI,47.88,50.6
Washington,WI,29.42,69.55
Waukesha,WI,32.31,66.76
Waupaca,WI,44.81,54.19
Waushara,WI,44.28,54.47
Winnebago,WI,50.97,47.24
Wood,WI,47.77,50.65
Albany,WY,45.75,48.26
Big Horn,WY,16.3,80.48
Campbell,WY,12.31,85.1
Carbon,WY,32.42,63.73
Converse,WY,17.17,79.5
Crook,WY,11.56,84.37
Fremont,WY,31.48,65.38
Goshen,WY,25.11,71.96
Hot Springs,WY,20.8,75.35
Johnson,WY,17.59,78.96
Laramie,WY,36.19,60.51
Lincoln,WY,14.93,82.9
Natrona,WY,27.68,68.37
Niobrara,WY,15.67,80.09
Park,WY,20.04,76.9
Platte,WY,26.99,69.21
Sheridan,WY,25.26,71.69
Sublette,WY,17.53,79.34
Sweetwater,WY,28.26,67.64
Teton,WY,54.2,42.38
Uinta,WY,19.07,77.47
Washakie,WY,20.13,76.42
Weston,WY,12.56,83.98
Unknown,AS,0.0,0.0
Olosega,AS,0.0,0.0
Tutuila,AS,0.0,0.0
Guam,GU,0.0,0.0
Rota,MP,0.0,0.0
Saipan,MP,0.0,0.0
Tinian,MP,0.0,0.0
Adjuntas,PR,0.0,0.0
Aguada,PR,0.0,0.0
Aguadilla,PR,0.0,0.0
Aguas Buenas,PR,0.0,0.0
Aibonito,PR,0.0,0.0
Anasco,PR,0.0,0.0
Arecibo,PR,0.0,0.0
Arroyo,PR,0.0,0.0
Barceloneta,PR,0.0,0.0
Barranquitas,PR,0.0,0.0
Bayamon,PR,0.0,0.0
Cabo Rojo,PR,0.0,0.0
Caguas,PR,0.0,0.0
Camuy,PR,0.0,0.0
Canovanas,PR,0.0,0.0
Carolina,PR,0.0,0.0
Catano,PR,0.0,0.0
Cayey,PR,0.0,0.0
Ceiba,PR,0.0,0.0
Cidra,PR,0.0,0.0
Coamo,PR,0.0,0.0
Comerio,PR,0.0,0.0
Corozal,PR,0.0,0.0
Culebra,PR,0.0,0.0
Dorado,PR,0.0,0.0
Fajardo,PR,0.0,0.0
Florida,PR,0.0,0.0
Guanica,PR,0.0,0.0
Guayama,PR,0.0,0.0
Guayanilla,PR,0.0,0.0
Guaynabo,PR,0.0,0.0
Gurabo,PR,0.0,0.0
Hatillo,PR,0.0,0.0
Hormigueros,PR,0.0,0.0
Isabela,PR,0.0,0.0
Jayuya,PR,0.0,0.0
Juana Diaz,PR,0.0,0.0
Juncos,PR,0.0,0.0
Lajas,PR,0.0,0.0
Lares,PR,0.0,0.0
Las Marias,PR,0.0,0.0
Las Piedras,PR,0.0,0.0
Loiza,PR,0.0,0.0
Luquillo,PR,0.0,0.0
Manati,PR,0.0,0.0
Maricao,PR,0.0,0.0
Maunabo,PR,0.0,0.0
Mayaguez,PR,0.0,0.0
Moca,PR,0.0,0.0
Morovis,PR,0.0,0.0
Nabuabo,PR,0.0,0.0
Naranjito,PR,0.0,0.0
Orocovis,PR,0.0,0.0
Patillas,PR,0.0,0.0
Penuelas,PR,0.0,0.0
Ponce,PR,0.0,0.0
Quebradillas,PR,0.0,0.0
Rincon,PR,0.0,0.0
Rio Grande,PR,0.0,0.0
Sabana Grande,PR,0.0,0.0
Salinas,PR,0.0,0.0
San German,PR,0.0,0.0
San Juan,PR,0.0,0.0
San Lorenzo,PR,0.0,0.0
San Sabastian,PR,0.0,0.0
Santa Isabel,PR,0.0,0.0
Toa Alta,PR,0.0,0.0
Toa Baja,PR,0.0,0.0
Trujillo Alto,PR,0.0,0.0
Utuado,PR,0.0,0.0
Vega Alta,PR,0.0,0.0
Vega Baja,PR,0.0,0.0
Vieques,PR,0.0,0.0
Villalba,PR,0.0,0.0
Yabucoa,PR,0.0,0.0
Yauco,PR,0.0,0.0
St. Croix,VI,0.0,0.0
St. John,VI,0.0,0.0
St. Thomas,VI,0.0,0.0
