County,State,Dem,Rep
Autauga,AL,27.02,71.44
Baldwin,AL,22.41,76.17
Barbour,AL,45.79,53.45
Bibb,AL,20.7,78.43
Blount,AL,9.57,89.57
Bullock,AL,74.7,24.84
Butler,AL,41.79,57.53
Calhoun,AL,29.85,68.85
Chambers,AL,41.64,57.27
Cherokee,AL,13.2,86.03
Chilton,AL,15.91,83.3
Choctaw,AL,41.89,57.56
Clarke,AL,43.81,55.76
Clay,AL,18.28,80.82
Cleburne,AL,9.34,89.72
Coffee,AL,22.79,75.87
Colbert,AL,29.92,68.86
Conecuh,AL,46.05,53.44
Coosa,AL,32.78,66.27
Covington,AL,15.61,83.68
Crenshaw,AL,25.69,73.51
Cullman,AL,10.7,88.12
Dale,AL,26.19,72.46
Dallas,AL,68.46,30.92
De Kalb,AL,14.58,84.37
Elmore,AL,25.27,73.52
Escambia,AL,30.91,68.32
Etowah,AL,24.24,74.44
Fayette,AL,15.91,83.28
Franklin,AL,16.58,82.49
Geneva,AL,12.71,86.47
Greene,AL,81.34,18.32
Hale,AL,59.03,40.41
Henry,AL,28.03,71.06
Houston,AL,27.98,70.64
Jackson,AL,15.73,83.22
Jefferson,AL,55.76,42.61
Lamar,AL,13.6,85.83
Lauderdale,AL,26.87,71.54
Lawrence,AL,22.22,76.86
Lee,AL,38.99,59.09
Limestone,AL,27.77,70.36
Lowndes,AL,72.74,26.86
Macon,AL,81.49,17.67
Madison,AL,44.82,52.77
Marengo,AL,50.35,49.02
Marion,AL,10.6,88.4
Marshall,AL,14.99,83.7
Mobile,AL,43.39,55.27
Monroe,AL,41.76,57.62
Montgomery,AL,65.09,33.6
Morgan,AL,24.63,73.83
Perry,AL,73.8,25.6
Pickens,AL,41.6,57.86
Pike,AL,40.72,58.1
Randolph,AL,20.33,78.98
Russell,AL,52.64,46.25
St Clair,AL,17.43,81.38
Shelby,AL,28.94,69.33
Sumter,AL,73.88,25.4
Talladega,AL,36.84,62.35
Tallapoosa,AL,27.91,71.28
Tuscaloosa,AL,41.88,56.69
Walker,AL,15.51,83.42
Washington,AL,25.44,73.95
Wilcox,AL,68.58,31.05
Winston,AL,8.63,90.35
Aleutians East,AK,0.0,0.0
Aleutians West,AK,0.0,0.0
Anchorage,AK,0.0,0.0
Bethel,AK,0.0,0.0
Bristol Bay,AK,0.0,0.0
Denali,AK,0.0,0.0
Dillingham,AK,0.0,0.0
Fairbanks North Star,AK,0.0,0.0
Haines,AK,0.0,0.0
Juneau,AK,0.0,0.0
Kenai Peninsula,AK,0.0,0.0
Ketchikan Gateway,AK,0.0,0.0
Kodiak Island,AK,0.0,0.0
Lake and Peninsula,AK,0.0,0.0
Matanuska-Susitna,AK,0.0,0.0
Nome,AK,0.0,0.0
North Slope,AK,0.0,0.0
Northwest Arctic,AK,0.0,0.0
Prince of Wales-Outer Ketchikan,AK,0.0,0.0
Sitka,AK,0.0,0.0
Skagway-Hoonah-Angoon,AK,0.0,0.0
Southeast Fairbanks,AK,0.0,0.0
Valdez-Cordova,AK,0.0,0.0
Wade Hampton,AK,0.0,0.0
Wrangell-Petersburg,AK,0.0,0.0
Yakutat,AK,0.0,0.0
Yukon-Koyukuk,AK,0.0,0.0
Apache,AZ,66.05,32.44
Cochise,AZ,39.12,58.61
Coconino,AZ,60.7,36.74
Gila,AZ,32.24,66.26
Graham,AZ,26.84,71.52
Greenlee,AZ,31.98,65.83
La Paz,AZ,29.93,68.64
Maricopa,AZ,50.13,47.96
Mohave,AZ,23.67,74.88
Navajo,AZ,45.03,53.26
Pima,AZ,58.41,39.79
Pinal,AZ,40.48,57.72
Santa Cruz,AZ,67.1,31.63
Yavapai,AZ,34.53,63.72
Yuma,AZ,45.97,52.14
Arkansas,AR,28.89,68.4
Ashley,AR,26.81,70.0
Baxter,AR,22.06,75.38
Benton,AR,35.23,61.68
Boone,AR,17.9,79.77
Bradley,AR,33.22,63.9
Calhoun,AR,21.95,74.98
Carroll,AR,34.1,62.93
Chicot,AR,55.08,42.7
Clark,AR,40.95,54.99
Clay,AR,18.56,78.83
Cleburne,AR,15.68,81.45
Cleveland,AR,18.08,79.64
Columbia,AR,32.66,63.83
Conway,AR,30.11,65.56
Craighead,AR,30.95,66.37
Crawford,AR,20.58,77.24
Crittenden,AR,52.02,44.8
Cross,AR,25.53,71.25
Dallas,AR,36.35,59.38
Desha,AR,48.41,46.13
Drew,AR,35.12,62.96
Faulkner,AR,33.71,63.24
Franklin,AR,18.24,79.63
Fulton,AR,20.22,77.38
Garland,AR,31.78,65.77
Grant,AR,15.46,82.85
Greene,AR,18.99,78.7
Hempstead,AR,31.22,65.27
Hot Spring,AR,24.54,73.28
Howard,AR,27.72,69.65
Independence,AR,19.34,77.52
Izard,AR,17.57,79.71
Jackson,AR,26.81,70.58
Jefferson,AR,59.55,37.84
Johnson,AR,24.04,73.05
Lafayette,AR,31.32,65.58
Lawrence,AR,18.44,78.01
Lee,AR,49.96,45.15
Lincoln,AR,26.63,70.43
Little River,AR,23.68,71.76
Logan,AR,18.77,78.31
Lonoke,AR,21.81,74.63
Madison,AR,21.26,76.97
Marion,AR,20.41,77.08
Miller,AR,25.68,72.12
Mississippi,AR,36.93,59.12
Monroe,AR,40.73,54.87
Montgomery,AR,18.87,78.65
Nevada,AR,32.04,63.52
Newton,AR,17.73,79.84
Ouachita,AR,41.49,54.98
Perry,AR,21.87,75.19
Phillips,AR,58.04,38.72
Pike,AR,15.17,82.88
Poinsett,AR,18.93,78.69
Polk,AR,14.68,82.86
Pope,AR,23.62,74.01
Prairie,AR,18.71,79.71
Pulaski,AR,59.98,37.47
Randolph,AR,17.84,78.61
St Francis,AR,50.7,45.61
Saline,AR,28.2,69.45
Scott,AR,13.6,83.41
Searcy,AR,14.63,83.73
Sebastian,AR,30.73,66.18
Sevier,AR,21.45,74.66
Sharp,AR,18.48,78.48
Stone,AR,19.87,77.74
Union,AR,33.62,63.09
Van Buren,AR,20.4,77.29
Washington,AR,46.49,50.39
White,AR,19.36,78.3
Woodruff,AR,34.57,62.32
Yell,AR,19.05,77.53
Alameda,CA,79.83,17.62
Alpine,CA,63.81,32.71
Amador,CA,36.4,60.66
Butte,CA,49.54,47.6
Calaveras,CA,36.84,60.57
Colusa,CA,40.69,57.27
Contra Costa,CA,71.63,26.3
Del Norte,CA,40.84,56.41
El Dorado,CA,44.44,53.24
Fresno,CA,52.9,45.07
Glenn,CA,35.36,62.52
Humboldt,CA,64.48,31.36
Imperial,CA,61.11,36.74
Inyo,CA,48.86,48.71
Kern,CA,43.68,53.88
Kings,CA,42.63,54.88
Lake,CA,51.55,45.27
Lassen,CA,23.24,74.47
Los Angeles,CA,71.03,26.86
Madera,CA,43.12,54.68
Marin,CA,82.33,15.79
Mariposa,CA,39.77,57.88
Mendocino,CA,66.41,30.61
Merced,CA,53.84,43.3
Modoc,CA,26.33,71.19
Mono,CA,59.56,37.3
Monterey,CA,69.52,28.24
Napa,CA,69.05,28.66
Nevada,CA,55.76,41.07
Orange,CA,53.48,44.44
Placer,CA,45.46,52.1
Plumas,CA,40.51,57.24
Riverside,CA,52.98,45.04
Sacramento,CA,61.36,36.11
San Benito,CA,61.14,36.73
San Bernardino,CA,54.2,43.54
San Diego,CA,60.21,37.46
San Francisco,CA,85.26,12.72
San Joaquin,CA,55.61,41.79
San Luis Obispo,CA,55.29,42.22
San Mateo,CA,77.89,20.2
Santa Barbara,CA,64.52,32.63
Santa Clara,CA,72.64,25.23
Santa Cruz,CA,78.44,18.49
Shasta,CA,32.28,65.41
Sierra,CA,37.49,58.65
Siskiyou,CA,40.87,56.62
Solano,CA,63.65,33.51
Sonoma,CA,74.52,23.04
Stanislaus,CA,49.0,48.22
Sutter,CA,40.73,57.16
Tehama,CA,31.02,66.62
Trinity,CA,45.04,50.36
Tulare,CA,45.0,52.82
Tuolumne,CA,39.39,58.17
Ventura,CA,59.45,38.36
Yolo,CA,69.48,28.05
Yuba,CA,37.69,59.32
Adams,CO,56.69,40.41
Alamosa,CO,48.14,48.83
Arapahoe,CO,61.0,36.36
Archuleta,CO,40.88,56.75
Baca,CO,14.25,83.91
Bent,CO,32.19,66.09
Boulder,CO,77.19,20.62
Chaffee,CO,52.19,45.36
Cheyenne,CO,11.53,87.41
Clear Creek,CO,55.04,42.06
Conejos,CO,45.21,52.76
Costilla,CO,62.61,35.39
Crowley,CO,24.97,72.63
Custer,CO,30.59,68.06
Delta,CO,30.39,67.53
Denver,CO,79.55,18.19
Dolores,CO,23.53,75.16
Douglas,CO,45.19,52.36
Eagle,CO,63.79,33.95
Elbert,CO,23.65,73.89
El Paso,CO,42.75,53.54
Fremont,CO,28.83,68.54
Garfield,CO,49.92,47.62
Gilpin,CO,53.11,43.79
Grand,CO,47.72,49.47
Gunnison,CO,63.74,33.38
Hinsdale,CO,40.35,55.85
Huerfano,CO,47.12,50.0
Jackson,CO,19.98,77.74
Jefferson,CO,57.88,39.33
Kiowa,CO,10.85,88.04
Kit Carson,CO,17.1,81.22
Lake,CO,58.14,37.79
La Plata,CO,57.61,39.91
Larimer,CO,56.22,40.78
Las Animas,CO,43.93,53.81
Lincoln,CO,17.73,80.54
Logan,CO,21.06,76.79
Mesa,CO,34.8,62.78
Mineral,CO,41.93,56.48
Moffat,CO,17.12,80.7
Montezuma,CO,37.65,60.04
Montrose,CO,30.84,67.29
Morgan,CO,28.2,69.8
Otero,CO,37.65,60.11
Ouray,CO,58.83,39.23
Park,CO,39.89,56.88
Phillips,CO,19.56,78.79
Pitkin,CO,75.18,23.25
Prowers,CO,26.22,72.07
Pueblo,CO,49.57,47.85
Rio Blanco,CO,15.2,82.93
Rio Grande,CO,39.57,58.05
Routt,CO,62.7,35.11
Saguache,CO,55.59,41.69
San Juan,CO,60.85,35.94
San Miguel,CO,76.24,22.07
Sedgwick,CO,20.82,77.52
Summit,CO,68.35,28.8
Teller,CO,31.16,66.36
Washington,CO,12.27,86.27
Weld,CO,39.56,57.58
Yuma,CO,15.76,82.45
Fairfield,CT,62.9,35.74
Hartford,CT,63.06,35.39
Litchfield,CT,46.65,51.7
Middlesex,CT,57.3,40.99
New Haven,CT,58.05,40.65
New London,CT,56.92,40.91
Tolland,CT,54.7,43.16
Windham,CT,46.79,51.05
Kent,DE,51.19,47.12
New Castle,DE,67.81,30.72
Sussex,DE,43.82,55.07
Washington,DC,92.15,5.4
Alachua,FL,62.71,35.63
Baker,FL,14.47,84.58
Bay,FL,27.48,70.91
Bradford,FL,23.15,75.71
Brevard,FL,41.08,57.48
Broward,FL,64.48,34.74
Calhoun,FL,18.49,80.68
Charlotte,FL,36.27,62.84
Citrus,FL,29.01,69.98
Clay,FL,30.74,67.77
Collier,FL,37.27,61.91
Columbia,FL,26.94,72.03
De Soto,FL,33.6,65.58
Dixie,FL,16.7,82.7
Duval,FL,51.11,47.3
Escambia,FL,41.51,56.58
Flagler,FL,39.19,59.9
Franklin,FL,30.91,68.16
Gadsden,FL,67.98,31.42
Gilchrist,FL,17.52,81.37
Glades,FL,26.62,72.69
Gulf,FL,24.29,74.8
Hamilton,FL,33.61,65.33
Hardee,FL,27.03,72.01
Hendry,FL,38.04,61.02
Hernando,FL,34.37,64.51
Highlands,FL,32.42,66.75
Hillsborough,FL,52.71,45.85
Holmes,FL,10.18,89.01
Indian River,FL,38.72,60.23
Jackson,FL,30.13,68.97
Jefferson,FL,46.02,52.89
Lafayette,FL,13.93,85.42
Lake,FL,39.52,59.56
Lee,FL,39.95,59.09
Leon,FL,63.32,35.14
Levy,FL,26.76,72.24
Liberty,FL,19.47,79.83
Madison,FL,39.89,59.36
Manatee,FL,41.46,57.47
Marion,FL,36.57,62.44
Martin,FL,37.29,61.82
Miami-Dade,FL,53.31,45.98
Monroe,FL,45.46,53.38
Nassau,FL,26.42,72.25
Okaloosa,FL,29.34,68.35
Okeechobee,FL,27.46,71.76
Orange,FL,60.85,37.8
Osceola,FL,56.31,42.53
Palm Beach,FL,55.97,43.21
Pasco,FL,39.35,59.36
Pinellas,FL,49.44,49.22
Polk,FL,42.16,56.56
Putnam,FL,28.9,70.05
St Johns,FL,36.06,62.66
St Lucie,FL,48.82,50.38
Santa Rosa,FL,25.76,72.19
Sarasota,FL,44.29,54.71
Seminole,FL,50.67,47.89
Sumter,FL,31.68,67.76
Suwannee,FL,21.27,77.84
Taylor,FL,22.68,76.45
Union,FL,16.85,82.11
Volusia,FL,42.38,56.42
Wakulla,FL,29.01,69.79
Walton,FL,23.61,75.23
Washington,FL,19.03,80.06
Appling,GA,21.26,78.31
Atkinson,GA,26.15,72.9
Bacon,GA,13.39,86.07
Baker,GA,41.93,57.68
Baldwin,GA,50.05,48.75
Banks,GA,10.58,88.53
Barrow,GA,27.55,70.64
Bartow,GA,23.95,74.62
Ben Hill,GA,36.46,62.63
Berrien,GA,16.39,82.89
Bibb,GA,61.34,37.53
Bleckley,GA,22.98,75.81
Brantley,GA,9.03,90.24
Brooks,GA,39.3,60.01
Bryan,GA,31.56,66.7
Bulloch,GA,37.36,61.07
Burke,GA,48.74,50.54
Butts,GA,27.8,71.38
Calhoun,GA,57.46,41.99
Camden,GA,33.62,64.35
Candler,GA,28.64,70.71
Carroll,GA,29.79,68.76
Catoosa,GA,21.25,77.14
Charlton,GA,24.19,74.85
Chatham,GA,58.62,39.88
Chattahoochee,GA,42.16,55.63
Chattooga,GA,18.44,80.21
Cherokee,GA,29.53,68.75
Clarke,GA,70.12,28.1
Clay,GA,55.08,44.36
Clayton,GA,84.94,14.07
Clinch,GA,26.0,73.55
Cobb,GA,56.3,41.99
Coffee,GA,29.65,69.53
Colquitt,GA,26.05,73.21
Columbia,GA,36.26,62.04
Cook,GA,29.26,69.63
Coweta,GA,31.5,67.02
Crawford,GA,26.47,72.57
Crisp,GA,37.11,62.03
Dade,GA,16.93,81.46
Dawson,GA,15.46,83.3
Decatur,GA,41.12,58.09
De Kalb,GA,83.09,15.74
Dodge,GA,26.91,72.39
Dooly,GA,46.54,52.58
Dougherty,GA,69.62,29.59
Douglas,GA,61.92,36.82
Early,GA,47.22,52.24
Echols,GA,11.58,87.1
Effingham,GA,24.44,73.98
Elbert,GA,31.38,67.85
Emanuel,GA,30.36,68.93
Evans,GA,31.17,67.98
Fannin,GA,17.31,81.95
Fayette,GA,45.91,52.71
Floyd,GA,28.81,69.88
Forsyth,GA,32.62,65.79
Franklin,GA,14.8,84.23
Fulton,GA,72.57,26.2
Gilmer,GA,17.74,81.25
Glascock,GA,9.9,89.58
Glynn,GA,37.82,61.0
Gordon,GA,18.23,80.71
Grady,GA,33.8,65.7
Greene,GA,36.34,62.83
Gwinnett,GA,58.4,40.16
Habersham,GA,17.42,81.39
Hall,GA,27.63,70.84
Hancock,GA,71.66,27.79
Haralson,GA,12.57,86.54
Harris,GA,27.28,71.59
Hart,GA,24.79,74.33
Heard,GA,15.28,83.78
Henry,GA,59.7,39.23
Houston,GA,43.06,55.48
Irwin,GA,24.18,75.19
Jackson,GA,20.28,78.29
Jasper,GA,23.03,76.13
Jeff Davis,GA,17.8,81.31
Jefferson,GA,53.12,46.3
Jenkins,GA,36.64,62.55
Johnson,GA,29.8,69.51
Jones,GA,32.68,66.53
Lamar,GA,28.97,69.99
Lanier,GA,28.5,70.16
Laurens,GA,35.52,63.76
Lee,GA,27.26,71.82
Liberty,GA,61.25,37.2
Lincoln,GA,30.86,68.37
Long,GA,35.95,62.31
Lowndes,GA,43.38,55.4
Lumpkin,GA,20.11,78.24
McDuffie,GA,39.86,59.0
McIntosh,GA,39.01,59.98
Macon,GA,61.29,38.24
Madison,GA,22.82,75.78
Marion,GA,36.18,62.74
Meriwether,GA,39.4,59.96
Miller,GA,26.39,72.9
Mitchell,GA,44.55,55.06
Monroe,GA,28.12,70.91
Montgomery,GA,24.7,74.6
Morgan,GA,28.63,70.29
Murray,GA,14.95,84.08
Muscogee,GA,61.4,37.39
Newton,GA,54.9,43.99
Oconee,GA,32.4,65.87
Oglethorpe,GA,29.97,68.71
Paulding,GA,34.76,63.82
Peach,GA,47.17,51.82
Pickens,GA,16.45,82.17
Pierce,GA,12.16,87.29
Pike,GA,14.04,85.13
Polk,GA,21.02,78.09
Pulaski,GA,30.14,68.98
Putnam,GA,29.08,69.92
Quitman,GA,44.94,54.61
Rabun,GA,20.72,78.07
Randolph,GA,54.38,45.23
Richmond,GA,67.89,30.75
Rockdale,GA,69.88,29.11
Schley,GA,20.31,79.12
Screven,GA,40.14,59.06
Seminole,GA,32.3,67.21
Spalding,GA,39.14,59.91
Stephens,GA,20.08,78.81
Stewart,GA,59.4,40.25
Sumter,GA,51.97,47.19
Talbot,GA,59.99,39.5
Taliaferro,GA,60.45,38.79
Tattnall,GA,25.19,73.95
Taylor,GA,36.13,62.99
Telfair,GA,34.33,65.17
Terrell,GA,53.8,45.38
Thomas,GA,39.8,59.28
Tift,GA,32.67,66.24
Toombs,GA,26.92,72.14
Towns,GA,19.43,80.01
Treutlen,GA,30.94,68.28
Troup,GA,38.52,60.36
Turner,GA,37.17,61.96
Twiggs,GA,45.99,53.33
Union,GA,17.99,81.29
Upson,GA,32.56,66.68
Walker,GA,19.64,78.89
Walton,GA,24.82,74.05
Ware,GA,29.38,69.79
Warren,GA,55.4,44.0
Washington,GA,50.03,49.24
Wayne,GA,21.03,78.13
Webster,GA,46.01,53.77
Wheeler,GA,30.15,69.28
White,GA,16.26,82.41
Whitfield,GA,29.05,69.75
Wilcox,GA,26.26,73.25
Wilkes,GA,42.93,56.11
Wilkinson,GA,43.48,55.87
Worth,GA,25.79,73.56
Hawaii,HI,66.88,30.63
Honolulu,HI,62.51,35.66
Kauai,HI,63.36,34.58
Maui,HI,66.59,31.14
Ada,ID,46.1,49.98
Adams,ID,22.85,75.06
Bannock,ID,36.91,58.65
Bear Lake,ID,10.55,87.88
Benewah,ID,19.64,77.95
Bingham,ID,20.62,76.49
Blaine,ID,67.12,30.34
Boise,ID,24.97,72.27
Bonner,ID,30.38,67.16
Bonneville,ID,26.38,69.97
Boundary,ID,19.31,78.15
Butte,ID,13.29,84.95
Camas,ID,22.11,75.22
Canyon,ID,28.61,68.27
Caribou,ID,12.62,85.07
Cassia,ID,15.2,82.09
Clark,ID,13.18,84.89
Clearwater,ID,19.85,78.14
Custer,ID,22.02,76.27
Elmore,ID,25.47,70.95
Franklin,ID,9.86,87.71
Fremont,ID,14.85,82.55
Gem,ID,18.06,79.65
Gooding,ID,20.75,76.98
Idaho,ID,16.24,81.44
Jefferson,ID,11.71,85.32
Jerome,ID,24.15,73.14
Kootenai,ID,27.05,69.91
Latah,ID,49.67,45.96
Lemhi,ID,21.78,75.8
Lewis,ID,18.66,79.63
Lincoln,ID,21.33,75.68
Madison,ID,15.56,79.12
Minidoka,ID,19.39,78.38
Nez Perce,ID,31.86,65.47
Oneida,ID,10.15,87.6
Owyhee,ID,17.2,80.52
Payette,ID,19.14,78.47
Power,ID,28.03,68.57
Shoshone,ID,27.99,69.7
Teton,ID,52.15,44.92
Twin Falls,ID,25.72,70.93
Valley,ID,42.14,55.88
Washington,ID,20.07,77.7
Adams,IL,25.75,72.24
Alexander,IL,42.5,56.7
Bond,IL,28.02,68.89
Boone,IL,42.09,55.43
Brown,IL,19.25,76.48
Bureau,IL,38.12,59.51
Calhoun,IL,24.41,73.78
Carroll,IL,34.19,63.52
Cass,IL,30.32,68.06
Champaign,IL,59.71,36.92
Christian,IL,26.71,71.24
Clark,IL,23.81,74.39
Clay,IL,16.36,81.59
Clinton,IL,23.38,74.45
Coles,IL,35.59,61.92
Cook,IL,74.22,24.01
Crawford,IL,23.32,74.6
Cumberland,IL,19.52,78.66
De Kalb,IL,51.35,45.65
De Witt,IL,27.25,70.06
Douglas,IL,26.66,71.08
Du Page,IL,57.66,39.69
Edgar,IL,22.98,75.41
Edwards,IL,14.49,84.12
Effingham,IL,19.47,78.64
Fayette,IL,18.12,79.94
Ford,IL,25.18,72.46
Franklin,IL,25.5,72.97
Fulton,IL,38.88,59.0
Gallatin,IL,23.25,75.48
Greene,IL,21.63,76.48
Grundy,IL,35.98,61.75
Hamilton,IL,19.06,79.39
Hancock,IL,24.62,73.44
Hardin,IL,20.77,78.21
Henderson,IL,32.47,65.48
Henry,IL,38.12,59.53
Iroquois,IL,20.71,77.45
Jackson,IL,49.22,47.94
Jasper,IL,18.03,80.45
Jefferson,IL,26.43,71.55
Jersey,IL,24.76,72.84
Jo Daviess,IL,40.79,57.21
Johnson,IL,19.86,78.43
Kane,IL,56.14,41.74
Kankakee,IL,40.51,57.02
Kendall,IL,51.66,45.93
Knox,IL,46.12,51.75
Lake,IL,60.78,36.82
La Salle,IL,41.8,56.09
Lawrence,IL,22.1,76.08
Lee,IL,38.97,58.58
Livingston,IL,26.81,70.92
Logan,IL,28.81,68.55
McDonough,IL,40.5,57.0
McHenry,IL,47.49,49.98
McLean,IL,50.27,46.35
Macon,IL,40.07,57.72
Macoupin,IL,30.6,67.11
Madison,IL,42.04,55.27
Marion,IL,25.86,72.47
Marshall,IL,31.6,66.15
Mason,IL,29.26,68.59
Massac,IL,25.3,73.29
Menard,IL,29.08,68.51
Mercer,IL,36.8,60.78
Monroe,IL,30.98,66.69
Montgomery,IL,28.38,69.36
Morgan,IL,33.11,64.89
Moultrie,IL,24.6,73.48
Ogle,IL,35.79,61.69
Peoria,IL,51.9,45.55
Perry,IL,25.94,72.61
Piatt,IL,33.79,63.43
Pike,IL,18.63,79.5
Pope,IL,19.9,79.14
Pulaski,IL,33.87,64.58
Putnam,IL,39.41,58.7
Randolph,IL,24.09,74.29
Richland,IL,22.66,75.39
Rock Island,IL,54.81,42.72
St Clair,IL,53.17,44.47
Saline,IL,25.15,73.07
Sangamon,IL,46.52,50.87
Schuyler,IL,27.26,70.78
Scott,IL,20.85,77.07
Shelby,IL,20.67,77.8
Stark,IL,28.24,69.44
Stephenson,IL,40.95,56.63
Tazewell,IL,35.83,61.37
Union,IL,28.96,69.19
Vermilion,IL,32.62,65.5
Wabash,IL,22.35,75.57
Warren,IL,39.0,59.01
Washington,IL,20.72,77.2
Wayne,IL,13.97,84.43
White,IL,20.41,77.93
Whiteside,IL,44.67,52.95
Will,IL,53.11,44.8
Williamson,IL,30.26,67.6
Winnebago,IL,49.98,47.49
Woodford,IL,28.65,68.83
Adams,IN,22.73,75.05
Allen,IN,43.16,54.31
Bartholomew,IN,35.63,61.74
Benton,IN,24.52,73.07
Blackford,IN,25.68,71.69
Boone,IN,39.42,57.8
Brown,IN,33.8,64.32
Carroll,IN,23.38,74.48
Cass,IN,28.32,69.43
Clark,IN,39.78,57.99
Clay,IN,20.78,77.35
Clinton,IN,25.93,72.02
Crawford,IN,27.38,70.39
Daviess,IN,18.12,79.99
Dearborn,IN,21.41,76.78
Decatur,IN,19.82,77.82
De Kalb,IN,25.26,72.43
Delaware,IN,42.35,55.49
Dubois,IN,28.85,68.94
Elkhart,IN,34.99,62.95
Fayette,IN,22.05,76.43
Floyd,IN,41.79,55.85
Fountain,IN,20.38,76.99
Franklin,IN,17.78,80.64
Fulton,IN,24.93,73.18
Gibson,IN,24.89,73.12
Grant,IN,29.43,68.1
Greene,IN,22.89,74.98
Hamilton,IN,45.43,52.21
Hancock,IN,29.97,67.4
Harrison,IN,26.4,71.98
Hendricks,IN,36.76,60.65
Henry,IN,26.32,71.43
Howard,IN,32.74,65.1
Huntington,IN,23.81,73.57
Jackson,IN,22.36,75.66
Jasper,IN,24.54,73.56
Jay,IN,22.75,75.14
Jefferson,IN,32.12,65.6
Jennings,IN,20.55,77.29
Johnson,IN,31.79,65.83
Knox,IN,25.37,72.72
Kosciusko,IN,23.31,73.85
La Grange,IN,22.11,76.14
Lake,IN,56.67,41.65
La Porte,IN,45.32,52.54
Lawrence,IN,23.54,74.04
Madison,IN,37.63,60.16
Marion,IN,63.35,34.3
Marshall,IN,28.63,69.38
Martin,IN,19.61,78.16
Miami,IN,22.32,75.38
Monroe,IN,63.12,34.95
Montgomery,IN,24.5,73.61
Morgan,IN,21.48,75.96
Newton,IN,22.83,74.78
Noble,IN,24.25,73.87
Ohio,IN,23.7,75.6
Orange,IN,25.15,72.73
Owen,IN,24.4,73.47
Parke,IN,21.4,76.9
Perry,IN,36.66,61.18
Pike,IN,22.73,75.37
Porter,IN,45.81,51.87
Posey,IN,28.76,69.38
Pulaski,IN,25.17,73.04
Putnam,IN,23.74,73.86
Randolph,IN,22.68,75.02
Ripley,IN,19.41,78.79
Rush,IN,22.09,76.0
St Joseph,IN,51.98,46.13
Scott,IN,26.53,72.0
Shelby,IN,25.09,72.78
Spencer,IN,29.78,68.19
Starke,IN,25.71,72.42
Steuben,IN,27.89,69.99
Sullivan,IN,23.9,74.28
Switzerland,IN,23.18,75.33
Tippecanoe,IN,48.75,48.15
Tipton,IN,22.58,75.21
Union,IN,21.08,76.98
Vanderburgh,IN,44.31,53.88
Vermillion,IN,28.64,69.21
Vigo,IN,41.47,56.17
Wabash,IN,23.93,73.72
Warren,IN,21.78,76.03
Warrick,IN,35.18,62.93
Washington,IN,22.93,75.08
Wayne,IN,34.41,63.47
Wells,IN,20.8,77.1
White,IN,27.1,71.13
Whitley,IN,24.07,73.13
Adair,IA,28.68,69.83
Adams,IA,27.31,70.83
Allamakee,IA,34.71,63.8
Appanoose,IA,29.02,69.24
Audubon,IA,31.32,67.11
Benton,IA,35.24,62.75
Black Hawk,IA,53.53,44.51
Boone,IA,41.09,56.68
Bremer,IA,40.96,57.02
Buchanan,IA,38.7,59.59
Buena Vista,IA,36.26,61.91
Butler,IA,29.93,68.44
Calhoun,IA,27.96,70.16
Carroll,IA,30.47,68.26
Cass,IA,30.25,68.29
Cedar,IA,40.52,57.56
Cerro Gordo,IA,45.97,52.28
Cherokee,IA,29.7,68.96
Chickasaw,IA,33.68,64.97
Clarke,IA,31.39,67.32
Clay,IA,29.68,68.42
Clayton,IA,34.81,63.64
Clinton,IA,43.8,54.12
Crawford,IA,31.03,67.85
Dallas,IA,47.98,49.96
Davis,IA,24.7,73.92
Decatur,IA,29.44,68.74
Delaware,IA,31.56,66.64
Des Moines,IA,44.56,53.08
Dickinson,IA,32.56,66.15
Dubuque,IA,47.58,50.47
Emmet,IA,31.32,67.28
Fayette,IA,37.65,60.33
Floyd,IA,39.49,58.91
Franklin,IA,31.7,66.71
Fremont,IA,28.0,70.29
Greene,IA,34.98,63.73
Grundy,IA,30.32,67.74
Guthrie,IA,31.16,67.05
Hamilton,IA,35.79,62.39
Hancock,IA,27.27,71.13
Hardin,IA,33.11,65.08
Harrison,IA,29.92,68.29
Henry,IA,32.81,65.19
Howard,IA,35.74,63.07
Humboldt,IA,27.07,71.69
Ida,IA,23.82,74.82
Iowa,IA,36.41,61.68
Jackson,IA,36.18,62.33
Jasper,IA,38.33,59.87
Jefferson,IA,48.21,49.59
Johnson,IA,70.57,27.34
Jones,IA,38.34,59.81
Keokuk,IA,26.66,71.6
Kossuth,IA,29.66,69.03
Lee,IA,39.09,58.4
Linn,IA,55.61,41.87
Louisa,IA,32.37,65.64
Lucas,IA,27.73,70.99
Lyon,IA,15.55,83.16
Madison,IA,31.9,66.24
Mahaska,IA,25.38,72.76
Marion,IA,32.12,65.84
Marshall,IA,45.08,52.77
Mills,IA,30.33,67.55
Mitchell,IA,35.26,63.16
Monona,IA,29.76,68.7
Monroe,IA,26.37,72.77
Montgomery,IA,29.72,68.69
Muscatine,IA,45.34,52.36
O Brien,IA,20.78,77.62
Osceola,IA,18.06,80.83
Page,IA,27.71,70.66
Palo Alto,IA,30.64,67.97
Plymouth,IA,24.63,73.95
Pocahontas,IA,24.4,73.92
Polk,IA,56.52,41.27
Pottawattamie,IA,40.61,57.38
Poweshiek,IA,42.47,55.79
Ringgold,IA,26.12,72.51
Sac,IA,25.09,73.37
