County,State,Dem,Rep
Sheridan,NE,11.0,84.78
Sherman,NE,21.61,73.11
Sioux,NE,11.01,83.7
Stanton,NE,14.89,78.08
Thayer,NE,18.55,76.25
Thomas,NE,7.63,87.53
Thurston,NE,44.01,49.95
Valley,NE,15.37,80.73
Washington,NE,24.22,68.54
Wayne,NE,22.11,71.32
Webster,NE,17.92,77.87
Wheeler,NE,13.33,81.08
York,NE,18.59,73.66
Churchill,NV,20.2,71.59
Clark,NV,52.43,41.72
Douglas,NV,30.32,62.45
Elko,NV,18.33,73.02
Esmeralda,NV,15.37,77.78
Eureka,NV,8.67,84.66
Humboldt,NV,21.55,70.28
Lander,NV,16.7,75.76
Lincoln,NV,13.37,78.38
Lyon,NV,25.86,67.36
Mineral,NV,31.9,59.04
Nye,NV,26.0,68.0
Pershing,NV,21.7,70.79
Storey,NV,29.4,63.17
Washoe,NV,46.39,45.14
White Pine,NV,18.74,72.17
Carson City,NV,38.42,52.47
Belknap,NH,38.57,55.11
Carroll,NH,43.85,49.42
Cheshire,NH,52.66,40.28
Coos,NH,42.0,50.89
Grafton,NH,55.69,37.14
Hillsborough,NH,46.5,46.7
Merrimack,NH,48.06,45.04
Rockingham,NH,44.09,49.85
Strafford,NH,50.57,42.13
Sullivan,NH,45.01,47.6
Atlantic,NJ,51.61,44.64
Bergen,NJ,54.76,41.57
Burlington,NJ,55.01,40.34
Camden,NJ,64.06,31.71
Cape May,NJ,38.07,57.75
Cumberland,NJ,51.11,45.01
Essex,NJ,76.97,20.19
Gloucester,NJ,47.34,47.82
Hudson,NJ,74.32,22.24
Hunterdon,NJ,40.33,54.02
Mercer,NJ,66.29,29.23
Middlesex,NJ,58.76,37.42
Monmouth,NJ,43.17,52.47
Morris,NJ,45.46,49.72
Ocean,NJ,31.49,64.71
Passaic,NJ,59.5,37.15
Salem,NJ,39.88,54.87
Somerset,NJ,54.55,41.7
Sussex,NJ,32.21,62.08
Union,NJ,65.94,30.47
Warren,NJ,34.78,60.1
Bernalillo,NM,52.22,34.48
Catron,NM,20.84,71.45
Chaves,NM,27.3,63.5
Cibola,NM,46.4,39.63
Colfax,NM,39.93,48.48
Curry,NM,23.34,67.58
De Baca,NM,21.21,68.13
Dona Ana,NM,53.71,35.92
Eddy,NM,25.59,66.85
Grant,NM,48.99,41.28
Guadalupe,NM,53.09,32.57
Harding,NM,29.6,59.01
Hidalgo,NM,41.88,48.61
Lea,NM,22.19,70.55
Lincoln,NM,26.19,66.23
Los Alamos,NM,51.1,30.86
Luna,NM,43.8,47.68
McKinley,NM,62.55,23.52
Mora,NM,62.93,27.24
Otero,NM,30.53,59.26
Quay,NM,28.47,61.93
Rio Arriba,NM,64.47,24.19
Roosevelt,NM,24.44,65.28
Sandoval,NM,44.91,41.99
San Juan,NM,27.9,60.61
San Miguel,NM,67.76,21.51
Santa Fe,NM,71.1,20.06
Sierra,NM,31.11,58.1
Socorro,NM,48.24,38.09
Taos,NM,69.91,17.87
Torrance,NM,28.23,58.73
Union,NM,18.8,71.45
Valencia,NM,39.29,47.89
Albany,NY,59.41,34.19
Allegany,NY,26.12,67.01
Bronx,NY,88.52,9.46
Broome,NY,45.56,47.57
Cattaraugus,NY,30.48,63.19
Cayuga,NY,40.76,52.41
Chautauqua,NY,35.2,58.25
Chemung,NY,38.09,55.64
Chenango,NY,33.61,59.13
Clinton,NY,46.91,45.01
Columbia,NY,49.46,44.51
Cortland,NY,43.33,48.9
Delaware,NY,33.48,60.34
Dutchess,NY,47.54,47.19
Erie,NY,50.86,44.45
Essex,NY,45.08,46.22
Franklin,NY,43.05,48.5
Fulton,NY,30.62,63.46
Genesee,NY,28.94,63.99
Greene,NY,33.58,59.29
Hamilton,NY,29.43,64.0
Herkimer,NY,30.79,63.6
Jefferson,NY,36.12,56.92
Kings,NY,79.51,17.51
Lewis,NY,27.78,65.34
Livingston,NY,35.62,57.57
Madison,NY,38.81,53.01
Monroe,NY,54.23,39.27
Montgomery,NY,34.61,59.31
Nassau,NY,51.33,45.13
New York,NY,86.56,9.71
Niagara,NY,38.48,56.23
Oneida,NY,37.08,56.52
Onondaga,NY,53.89,40.13
Ontario,NY,42.33,49.55
Orange,NY,44.91,50.42
Orleans,NY,27.29,66.76
Oswego,NY,35.48,57.47
Otsego,NY,40.72,51.85
Putnam,NY,39.88,55.65
Queens,NY,75.35,21.76
Rensselaer,NY,45.72,47.13
Richmond,NY,40.97,56.05
Rockland,NY,51.33,45.09
St Lawrence,NY,42.11,50.93
Saratoga,NY,44.62,47.83
Schenectady,NY,50.16,43.03
Schoharie,NY,30.18,62.85
Schuyler,NY,35.24,57.57
Seneca,NY,40.75,51.76
Steuben,NY,29.82,63.88
Suffolk,NY,44.62,51.46
Sullivan,NY,41.96,53.18
Tioga,NY,33.75,59.46
Tompkins,NY,67.69,24.3
Ulster,NY,52.29,41.32
Warren,NY,41.68,50.15
Washington,NY,37.09,55.49
Wayne,NY,33.95,58.91
Westchester,NY,64.88,31.2
Wyoming,NY,22.57,71.93
Yates,NY,36.35,56.23
Alamance,NC,41.93,54.55
Alexander,NC,20.62,76.04
Alleghany,NC,24.57,71.76
Anson,NC,55.56,42.73
Ashe,NC,26.07,70.11
Avery,NC,20.48,76.35
Beaufort,NC,36.61,60.75
Bertie,NC,61.82,36.97
Bladen,NC,44.4,53.78
Brunswick,NC,34.06,62.5
Buncombe,NC,54.3,40.1
Burke,NC,28.91,67.42
Cabarrus,NC,38.08,57.69
Caldwell,NC,23.2,73.3
Camden,NC,25.45,70.83
Carteret,NC,26.31,70.32
Caswell,NC,43.29,54.44
Catawba,NC,29.32,66.79
Chatham,NC,52.86,42.92
Cherokee,NC,20.17,76.47
Chowan,NC,41.39,55.53
Clay,NC,22.75,73.83
Cleveland,NC,33.5,63.75
Columbus,NC,38.19,60.14
Craven,NC,37.51,59.0
Cumberland,NC,56.16,40.21
Currituck,NC,22.99,72.33
Dare,NC,36.83,58.44
Davidson,NC,24.19,72.56
Davie,NC,24.22,71.71
Duplin,NC,39.72,58.58
Durham,NC,77.66,18.16
Edgecombe,NC,65.19,33.2
Forsyth,NC,52.98,42.61
Franklin,NC,42.39,53.9
Gaston,NC,32.33,64.09
Gates,NC,44.23,53.3
Graham,NC,18.43,78.77
Granville,NC,47.19,49.69
Greene,NC,44.53,54.03
Guilford,NC,57.98,38.1
Halifax,NC,62.57,35.88
Harnett,NC,36.33,59.95
Haywood,NC,34.08,61.6
Henderson,NC,34.08,61.55
Hertford,NC,67.84,30.42
Hoke,NC,53.35,42.57
Hyde,NC,41.88,55.9
Iredell,NC,29.96,66.31
Jackson,NC,41.22,52.74
Johnston,NC,33.01,63.29
Jones,NC,40.21,57.92
Lee,NC,41.74,54.66
Lenoir,NC,47.13,50.78
Lincoln,NC,24.73,71.97
McDowell,NC,23.48,73.3
Macon,NC,27.5,68.38
Madison,NC,34.84,60.19
Martin,NC,48.86,49.29
Mecklenburg,NC,62.29,32.89
Mitchell,NC,19.71,77.59
Montgomery,NC,35.96,61.79
Moore,NC,33.54,62.62
Nash,NC,48.75,48.92
New Hanover,NC,45.56,49.46
Northampton,NC,62.39,36.37
Onslow,NC,30.65,64.97
Orange,NC,72.78,22.54
Pamlico,NC,35.63,61.98
Pasquotank,NC,49.54,47.04
Pender,NC,33.54,63.26
Perquimans,NC,34.57,62.27
Person,NC,39.93,57.02
Pitt,NC,51.94,44.32
Polk,NC,34.16,61.9
Randolph,NC,20.43,76.55
Richmond,NC,43.98,53.72
Robeson,NC,46.54,50.82
Rockingham,NC,33.65,63.46
Rowan,NC,30.14,66.51
Rutherford,NC,24.79,72.16
Sampson,NC,40.68,57.23
Scotland,NC,52.55,44.92
Stanly,NC,23.71,73.42
Stokes,NC,20.69,75.9
Surry,NC,23.26,73.52
Swain,NC,35.86,58.21
Transylvania,NC,36.7,58.87
Tyrrell,NC,41.4,56.07
Union,NC,32.48,63.1
Vance,NC,61.22,36.7
Wake,NC,57.38,37.16
Warren,NC,65.16,32.66
Washington,NC,56.93,41.59
Watauga,NC,47.15,45.68
Wayne,NC,42.95,54.33
Wilkes,NC,21.21,75.89
Wilson,NC,51.56,45.97
Yadkin,NC,17.93,78.76
Yancey,NC,32.09,64.11
Adams,ND,17.73,74.63
Barnes,ND,29.88,59.13
Benson,ND,41.87,46.2
Billings,ND,9.75,81.82
Bottineau,ND,21.06,71.38
Bowman,ND,12.7,80.92
Burke,ND,11.31,85.08
Burleigh,ND,22.68,67.8
Cass,ND,38.8,49.26
Cavalier,ND,23.73,67.65
Dickey,ND,23.02,69.26
Divide,ND,20.1,71.12
Dunn,ND,15.96,78.96
Eddy,ND,28.84,64.26
Emmons,ND,10.85,84.65
Foster,ND,20.19,72.19
Golden Valley,ND,10.34,83.18
Grand Forks,ND,35.74,53.81
Grant,ND,13.4,80.23
Griggs,ND,23.56,66.96
Hettinger,ND,12.96,81.02
Kidder,ND,13.01,80.74
La Moure,ND,23.34,68.85
Logan,ND,10.68,83.22
McHenry,ND,17.38,72.7
McIntosh,ND,16.25,76.07
McKenzie,ND,14.94,78.55
McLean,ND,20.34,72.62
Mercer,ND,13.26,80.29
Morton,ND,19.45,71.6
Mountrail,ND,29.71,62.88
Nelson,ND,31.22,59.7
Oliver,ND,11.7,81.61
Pembina,ND,21.6,70.03
Pierce,ND,20.81,69.39
Ramsey,ND,28.37,60.64
Ransom,ND,35.52,51.29
Renville,ND,15.55,76.8
Richland,ND,27.19,62.79
Rolette,ND,55.9,32.41
Sargent,ND,34.75,54.48
Sheridan,ND,12.07,82.59
Sioux,ND,61.53,21.1
Slope,ND,10.0,84.19
Stark,ND,14.23,79.17
Steele,ND,36.14,53.85
Stutsman,ND,24.6,66.15
Towner,ND,26.36,63.35
Traill,ND,31.55,57.59
Walsh,ND,25.17,64.6
Ward,ND,21.18,67.98
Wells,ND,17.58,75.37
Williams,ND,13.55,78.62
Adams,OH,20.38,75.88
Allen,OH,28.75,65.94
Ashland,OH,23.2,70.72
Ashtabula,OH,37.83,56.62
Athens,OH,55.1,38.22
Auglaize,OH,16.73,78.41
Belmont,OH,28.04,67.37
Brown,OH,22.12,74.04
Butler,OH,33.51,61.13
Carroll,OH,23.99,70.38
Champaign,OH,25.18,69.24
Clark,OH,37.69,56.88
Clermont,OH,26.72,67.54
Clinton,OH,21.67,73.74
Columbiana,OH,26.74,68.13
Coshocton,OH,25.63,68.87
Crawford,OH,23.93,70.42
Cuyahoga,OH,65.41,30.25
Darke,OH,17.46,78.17
Defiance,OH,29.26,63.7
Delaware,OH,38.69,54.5
Erie,OH,42.41,51.89
Fairfield,OH,33.83,60.25
Fayette,OH,24.39,71.18
Franklin,OH,59.78,33.93
Fulton,OH,28.42,64.2
Gallia,OH,20.21,75.53
Geauga,OH,34.68,59.66
Greene,OH,34.9,58.53
Guernsey,OH,26.18,68.75
Hamilton,OH,52.73,42.45
Hancock,OH,26.52,66.74
Hardin,OH,23.64,70.56
Harrison,OH,23.76,71.75
Henry,OH,26.73,66.19
Highland,OH,20.3,75.43
Hocking,OH,29.2,65.72
Holmes,OH,16.1,78.52
Huron,OH,28.77,64.9
Jackson,OH,23.42,72.22
Jefferson,OH,29.85,65.15
Knox,OH,28.25,66.14
Lake,OH,39.59,54.83
Lawrence,OH,26.03,69.76
Licking,OH,32.74,61.28
Logan,OH,21.4,73.49
Lorain,OH,47.63,47.54
Lucas,OH,55.74,38.07
Madison,OH,27.43,66.76
Mahoning,OH,49.48,46.23
Marion,OH,29.94,64.06
Medina,OH,34.92,59.47
Meigs,OH,22.51,72.79
Mercer,OH,15.51,80.24
Miami,OH,24.71,69.84
Monroe,OH,24.25,71.03
Montgomery,OH,46.95,47.68
Morgan,OH,26.8,68.41
Morrow,OH,22.54,71.6
Muskingum,OH,29.86,64.59
Noble,OH,20.22,75.33
Ottawa,OH,37.01,56.52
Paulding,OH,23.01,71.47
Perry,OH,27.4,67.73
Pickaway,OH,26.21,68.55
Pike,OH,29.61,66.12
Portage,OH,42.2,52.07
Preble,OH,20.91,74.69
Putnam,OH,15.5,79.34
Richland,OH,29.02,66.02
Ross,OH,33.88,61.02
Sandusky,OH,35.1,57.68
Scioto,OH,29.46,66.28
Seneca,OH,30.62,61.3
Shelby,OH,17.81,78.01
Stark,OH,38.68,55.85
Summit,OH,51.57,43.03
Trumbull,OH,44.49,50.71
Tuscarawas,OH,29.29,64.7
Union,OH,27.87,65.34
Van Wert,OH,19.59,76.03
Vinton,OH,24.39,70.09
Warren,OH,28.51,65.63
Washington,OH,26.63,68.07
Wayne,OH,29.93,64.26
Williams,OH,25.18,68.98
Wood,OH,42.14,50.13
Wyandot,OH,23.64,70.2
Adair,OK,21.22,73.5
Alfalfa,OK,9.57,85.61
Atoka,OK,15.84,81.39
Beaver,OK,7.85,88.85
Beckham,OK,12.71,83.53
Blaine,OK,18.75,76.03
Bryan,OK,20.29,75.83
Caddo,OK,25.89,69.34
Canadian,OK,21.12,72.34
Carter,OK,21.59,74.2
Cherokee,OK,33.09,60.61
Choctaw,OK,19.66,77.52
Cimarron,OK,6.58,89.25
Cleveland,OK,35.48,57.14
Coal,OK,17.13,79.12
Comanche,OK,35.2,58.91
Cotton,OK,16.3,78.94
Craig,OK,21.64,74.04
Creek,OK,20.26,74.84
Custer,OK,19.96,74.24
Delaware,OK,21.07,75.25
Dewey,OK,9.88,87.41
Ellis,OK,8.48,88.18
Garfield,OK,20.25,73.74
Garvin,OK,17.59,78.26
Grady,OK,17.42,77.7
Grant,OK,13.08,83.01
Greer,OK,17.04,78.16
Harmon,OK,23.03,73.18
Harper,OK,8.94,87.93
Haskell,OK,18.62,78.11
Hughes,OK,21.23,74.86
Jackson,OK,18.87,76.47
Jefferson,OK,15.53,81.28
Johnston,OK,19.56,76.98
Kay,OK,22.25,72.44
Kingfisher,OK,12.82,84.1
Kiowa,OK,21.96,74.32
Latimer,OK,19.65,76.43
Le Flore,OK,18.87,77.59
Lincoln,OK,17.33,77.39
Logan,OK,22.38,71.83
Love,OK,19.4,77.12
McClain,OK,17.17,78.12
McCurtain,OK,16.8,80.7
McIntosh,OK,26.66,69.13
Major,OK,9.1,86.53
Marshall,OK,19.96,76.58
Mayes,OK,21.78,73.52
Murray,OK,19.66,75.52
Muskogee,OK,32.94,62.12
Noble,OK,18.47,76.16
Nowata,OK,17.51,78.38
Okfuskee,OK,23.92,71.01
Oklahoma,OK,41.18,51.68
Okmulgee,OK,31.44,64.12
Osage,OK,29.51,66.31
Ottawa,OK,24.17,71.38
Pawnee,OK,21.12,74.31
Payne,OK,31.66,59.98
Pittsburg,OK,21.49,73.84
Pontotoc,OK,24.52,70.33
Pottawatomie,OK,23.63,70.12
Pushmataha,OK,16.69,79.88
Roger Mills,OK,8.58,87.95
Rogers,OK,19.34,75.65
Seminole,OK,25.77,69.84
Sequoyah,OK,21.2,75.42
Stephens,OK,17.24,79.21
Texas,OK,14.84,79.95
Tillman,OK,24.28,71.84
Tulsa,OK,35.56,58.39
Wagoner,OK,21.48,73.5
Washington,OK,22.71,71.21
Washita,OK,12.7,83.22
Woods,OK,14.23,80.34
Woodward,OK,11.49,83.57
Baker,OR,20.47,70.83
Benton,OR,59.88,27.58
Clackamas,OR,47.7,41.3
Clatsop,OR,47.05,41.39
Columbia,OR,38.2,49.65
Coos,OR,33.37,57.05
Crook,OR,21.66,69.92
Curry,OR,34.1,57.19
Deschutes,OR,43.07,46.36
Douglas,OR,26.34,64.61
Gilliam,OR,23.45,65.85
Grant,OR,17.03,73.96
Harney,OR,17.19,73.28
Hood River,OR,59.67,29.99
Jackson,OR,40.66,49.27
Jefferson,OR,31.5,57.97
Josephine,OR,30.19,60.42
Klamath,OR,23.63,66.98
Lake,OR,16.26,76.9
Lane,OR,53.53,34.98
Lincoln,OR,49.5,39.75
Linn,OR,30.65,57.03
Malheur,OR,21.52,68.94
Marion,OR,42.23,46.31
Morrow,OR,24.41,65.3
Multnomah,OR,73.3,17.03
Polk,OR,40.75,47.0
Sherman,OR,19.86,71.98
Tillamook,OR,41.79,47.37
Umatilla,OR,27.8,61.81
Union,OR,25.05,65.01
Wallowa,OR,25.56,65.23
Wasco,OR,39.96,48.75
Washington,OR,56.92,30.9
Wheeler,OR,18.95,72.25
Yamhill,OR,39.59,47.69
Adams,PA,29.63,65.48
Allegheny,PA,55.94,39.48
Armstrong,PA,22.53,73.7
Beaver,PA,38.52,57.03
Bedford,PA,15.4,82.59
Berks,PA,42.61,52.49
Blair,PA,25.22,70.72
Bradford,PA,24.51,69.81
Bucks,PA,48.42,47.64
Butler,PA,29.15,65.71
Cambria,PA,29.67,66.45
Cameron,PA,24.03,71.9
Carbon,PA,30.82,64.65
Centre,PA,47.97,45.63
Chester,PA,51.9,42.53
Clarion,PA,24.2,71.21
Clearfield,PA,23.73,72.16
Clinton,PA,30.6,64.64
Columbia,PA,31.34,63.16
Crawford,PA,29.01,66.08
Cumberland,PA,38.13,55.94
Dauphin,PA,49.1,46.18
Delaware,PA,59.27,36.97
Elk,PA,26.49,68.91
Erie,PA,46.44,48.01
Fayette,PA,33.17,63.94
Forest,PA,25.87,69.59
Franklin,PA,24.77,70.59
Fulton,PA,13.37,83.47
Greene,PA,28.25,68.37
Huntingdon,PA,22.85,72.96
Indiana,PA,30.24,65.29
Jefferson,PA,18.63,77.53
Juniata,PA,17.27,78.45
Lackawanna,PA,49.79,46.34
Lancaster,PA,37.21,56.33
Lawrence,PA,34.11,61.9
Lebanon,PA,30.32,64.84
Lehigh,PA,49.97,45.28
Luzerne,PA,38.6,57.9
Lycoming,PA,25.46,69.68
McKean,PA,24.45,70.67
Mercer,PA,35.45,59.7
Mifflin,PA,20.71,75.28
Monroe,PA,48.45,47.69
Montgomery,PA,58.38,37.1
Montour,PA,33.39,61.8
Northampton,PA,45.84,49.62
Northumberland,PA,26.52,68.89
Perry,PA,21.67,73.07
Philadelphia,PA,82.3,15.32
Pike,PA,35.24,61.06
Potter,PA,16.56,79.49
Schuylkill,PA,26.46,69.42
Snyder,PA,24.28,71.12
Somerset,PA,20.45,75.9
Sullivan,PA,23.79,72.68
Susquehanna,PA,26.9,67.69
Tioga,PA,21.08,73.56
Union,PA,34.92,60.02
Venango,PA,26.81,68.09
Warren,PA,27.65,67.06
Washington,PA,35.52,60.03
Wayne,PA,29.18,67.63
Westmoreland,PA,32.52,63.5
Wyoming,PA,28.74,66.63
York,PA,32.94,61.78
Bristol,RI,57.35,35.19
Kent,RI,46.05,46.72
Newport,RI,55.67,36.73
Providence,RI,57.51,36.58
Washington,RI,50.84,41.03
Abbeville,SC,34.72,62.77
Aiken,SC,34.01,61.49
Allendale,SC,76.14,21.97
Anderson,SC,26.21,69.87
Bamberg,SC,62.73,35.47
Barnwell,SC,46.39,51.54
Beaufort,SC,40.93,54.66
Berkeley,SC,38.61,56.07
Calhoun,SC,47.33,50.17
Charleston,SC,50.64,42.78
Cherokee,SC,28.0,69.7
Chester,SC,46.36,51.19
Chesterfield,SC,41.36,56.16
Clarendon,SC,50.22,47.98
Colleton,SC,44.21,52.7
Darlington,SC,46.8,50.51
Dillon,SC,49.87,48.19
Dorchester,SC,38.45,55.92
Edgefield,SC,38.57,58.76
Fairfield,SC,61.64,35.74
Florence,SC,46.11,51.05
Georgetown,SC,42.04,54.93
Greenville,SC,34.62,59.41
Greenwood,SC,37.24,58.97
Hampton,SC,58.71,39.61
Horry,SC,29.65,67.17
Jasper,SC,52.12,45.39
Kershaw,SC,35.63,60.5
Lancaster,SC,35.47,60.91
Laurens,SC,33.46,63.3
Lee,SC,63.74,34.37
Lexington,SC,28.86,65.55
McCormick,SC,47.53,50.84
Marion,SC,60.02,38.13
Marlboro,SC,57.31,41.07
Newberry,SC,36.99,59.6
Oconee,SC,23.78,71.88
Orangeburg,SC,67.64,30.66
Pickens,SC,21.11,73.88
Richland,SC,64.01,31.1
Saluda,SC,32.85,64.53
Spartanburg,SC,33.03,62.99
Sumter,SC,54.55,42.52
Union,SC,39.11,58.39
Williamsburg,SC,66.12,32.31
York,SC,36.37,58.37
Aurora,SD,24.16,69.23
Beadle,SD,28.23,65.79
Bennett,SD,35.86,57.96
Bon Homme,SD,23.67,70.78
Brookings,SD,38.48,53.22
Brown,SD,33.83,59.66
Brule,SD,24.96,68.4
Buffalo,SD,60.41,34.9
Butte,SD,16.0,77.15
Campbell,SD,12.64,84.72
Charles Mix,SD,27.24,69.39
Clark,SD,24.02,68.74
Clay,SD,51.45,41.61
Codington,SD,27.2,66.54
Corson,SD,45.53,50.04
Custer,SD,23.74,69.75
Davison,SD,29.62,64.85
Day,SD,35.46,59.23
Deuel,SD,27.4,65.67
Dewey,SD,51.99,42.33
Douglas,SD,13.33,83.36
Edmunds,SD,19.81,74.71
Fall River,SD,23.04,70.47
Faulk,SD,18.25,76.74
Grant,SD,27.24,66.84
Gregory,SD,18.7,76.52
Haakon,SD,7.38,89.66
Hamlin,SD,20.09,74.26
Hand,SD,18.37,76.51
Hanson,SD,21.14,74.63
Harding,SD,4.94,90.26
Hughes,SD,29.97,63.29
Hutchinson,SD,20.56,74.8
Hyde,SD,18.12,78.7
Jackson,SD,29.5,65.94
Jerauld,SD,27.3,67.01
Jones,SD,12.37,80.65
Kingsbury,SD,27.56,65.86
Lake,SD,34.1,59.5
Lawrence,SD,28.34,62.58
Lincoln,SD,32.01,61.43
Lyman,SD,25.97,68.75
McCook,SD,24.08,69.35
McPherson,SD,16.89,78.45
Marshall,SD,38.73,54.24
Meade,SD,19.13,72.64
Mellette,SD,34.85,58.86
Miner,SD,26.41,66.35
Minnehaha,SD,39.11,53.72
Moody,SD,35.56,59.02
Pennington,SD,29.48,62.43
Perkins,SD,11.71,83.0
Potter,SD,16.08,80.1
Roberts,SD,39.6,55.13
Sanborn,SD,21.46,72.93
Shannon,SD,86.4,8.3
Spink,SD,31.14,62.83
Stanley,SD,21.0,73.26
Sully,SD,15.91,78.86
Todd,SD,70.82,22.92
Tripp,SD,17.57,78.67
Turner,SD,23.16,70.77
Union,SD,28.2,66.99
Walworth,SD,18.45,76.54
Yankton,SD,34.3,58.81
Ziebach,SD,46.02,47.98
Anderson,TN,30.16,64.3
Bedford,TN,22.11,74.8
Benton,TN,23.29,74.53
Bledsoe,TN,19.23,77.66
Blount,TN,23.18,71.72
Bradley,TN,18.28,76.99
Campbell,TN,17.94,78.76
Cannon,TN,21.21,75.4
Carroll,TN,22.41,74.69
Carter,TN,16.38,80.15
Cheatham,TN,24.35,70.94
Chester,TN,19.1,78.09
Claiborne,TN,17.06,80.09
Clay,TN,24.21,73.32
Cocke,TN,16.34,80.74
Coffee,TN,23.75,72.19
Crockett,TN,24.14,73.78
Cumberland,TN,19.73,77.44
Davidson,TN,59.77,33.95
Decatur,TN,19.47,78.14
De Kalb,TN,22.56,74.35
Dickson,TN,25.25,70.77
Dyer,TN,21.12,76.33
Fayette,TN,30.29,67.31
Fentress,TN,15.0,82.34
Franklin,TN,26.66,70.3
Gibson,TN,26.9,70.53
Giles,TN,26.19,71.56
Grainger,TN,14.41,82.74
Greene,TN,17.88,78.71
Grundy,TN,20.97,76.34
Hamblen,TN,19.69,76.63
Hamilton,TN,38.84,55.29
Hancock,TN,14.43,82.61
Hardeman,TN,45.13,53.05
Hardin,TN,16.3,80.53
Hawkins,TN,16.88,80.14
Haywood,TN,54.3,44.09
Henderson,TN,17.62,79.65
Henry,TN,23.66,73.45
Hickman,TN,23.35,72.89
Houston,TN,27.34,68.88
Humphreys,TN,27.5,68.92
Jackson,TN,25.28,72.46
Jefferson,TN,18.32,77.47
Johnson,TN,15.02,82.23
Knox,TN,34.8,58.53
Lake,TN,29.29,68.88
Lauderdale,TN,37.79,60.39
Lawrence,TN,18.01,79.28
Lewis,TN,19.26,77.56
Lincoln,TN,19.13,77.9
Loudon,TN,21.03,75.29
McMinn,TN,18.72,78.33
McNairy,TN,18.41,78.11
Macon,TN,14.29,83.46
Madison,TN,40.52,55.97
Marion,TN,26.07,70.85
Marshall,TN,24.9,71.44
Maury,TN,28.38,67.29
Meigs,TN,19.81,77.36
Monroe,TN,18.64,78.24
Montgomery,TN,37.66,56.13
Moore,TN,16.95,79.46
Morgan,TN,15.72,81.15
Obion,TN,19.81,77.77
Overton,TN,23.64,73.63
Perry,TN,20.91,75.9
Pickett,TN,20.5,77.28
Polk,TN,19.2,78.17
Putnam,TN,25.18,69.83
Rhea,TN,17.56,78.29
Roane,TN,22.32,73.28
Robertson,TN,24.48,71.59
Rutherford,TN,34.17,60.05
Scott,TN,13.11,84.85
Sequatchie,TN,18.49,77.99
Sevier,TN,17.34,78.84
Shelby,TN,61.95,34.48
Smith,TN,22.71,73.88
Stewart,TN,23.06,72.92
Sullivan,TN,20.2,75.43
Sumner,TN,25.4,70.11
Tipton,TN,24.64,72.02
Trousdale,TN,29.94,66.55
Unicoi,TN,17.54,78.82
Union,TN,16.2,80.89
Van Buren,TN,22.28,75.24
Warren,TN,25.97,70.09
Washington,TN,26.18,68.85
Wayne,TN,12.24,85.98
Weakley,TN,22.75,73.93
White,TN,18.78,78.08
Williamson,TN,29.18,64.19
Wilson,TN,25.36,69.46
Anderson,TX,19.84,77.76
Andrews,TX,16.91,79.45
Angelina,TX,25.2,72.44
Aransas,TX,23.45,73.63
Archer,TX,9.2,88.4
Armstrong,TX,6.86,90.5
Atascosa,TX,34.02,63.03
Austin,TX,18.9,78.52
Bailey,TX,22.14,74.96
Bandera,TX,16.89,79.89
Bastrop,TX,36.87,56.96
Baylor,TX,12.74,84.52
Bee,TX,40.59,55.91
Bell,TX,39.5,54.33
Bexar,TX,53.74,40.42
Blanco,TX,21.88,74.09
Borden,TX,8.49,90.41
Bosque,TX,16.25,80.58
Bowie,TX,25.54,72.03
Brazoria,TX,35.65,60.07
Brazos,TX,34.4,57.64
Brewster,TX,44.05,48.85
Briscoe,TX,12.36,84.92
Brooks,TX,74.61,23.61
Brown,TX,11.56,85.68
Burleson,TX,21.42,76.38
Burnet,TX,19.77,76.22
Caldwell,TX,39.37,54.94
Calhoun,TX,30.37,66.5
Callahan,TX,10.2,87.2
Cameron,TX,64.1,31.8
Camp,TX,27.74,70.48
Carson,TX,8.4,88.39
Cass,TX,19.37,78.79
Castro,TX,26.34,70.81
Chambers,TX,17.51,79.23
Cherokee,TX,20.66,76.94
Childress,TX,12.14,86.47
Clay,TX,10.68,87.23
Cochran,TX,21.09,75.36
Coke,TX,9.84,88.9
Coleman,TX,10.65,87.21
Collin,TX,38.59,55.16
Collingsworth,TX,12.54,85.03
Colorado,TX,23.34,74.3
Comal,TX,22.9,72.59
Comanche,TX,15.07,82.74
Concho,TX,13.86,82.87
Cooke,TX,14.74,82.61
Coryell,TX,27.74,66.98
Cottle,TX,15.03,82.68
Crane,TX,21.6,75.79
Crockett,TX,26.67,70.25
Crosby,TX,27.08,68.34
Culberson,TX,59.19,36.51
Dallam,TX,14.38,81.67
Dallas,TX,60.22,34.34
Dawson,TX,23.44,73.98
Deaf Smith,TX,28.11,69.05
Delta,TX,17.54,80.49
Denton,TX,37.13,57.13
De Witt,TX,16.99,80.64
Dickens,TX,14.08,83.06
Dimmit,TX,67.38,30.2
Donley,TX,13.04,83.62
Duval,TX,66.77,31.57
Eastland,TX,11.14,86.33
Ector,TX,28.06,68.49
Edwards,TX,28.24,69.52
Ellis,TX,25.35,70.1
El Paso,TX,68.47,25.71
Erath,TX,15.55,80.69
Falls,TX,32.09,65.57
Fannin,TX,17.7,79.28
Fayette,TX,19.19,78.24
Fisher,TX,23.31,73.16
Floyd,TX,22.21,75.24
Foard,TX,22.03,74.66
Fort Bend,TX,51.39,44.76
Franklin,TX,15.18,81.85
Freestone,TX,19.14,78.42
Frio,TX,55.55,42.18
Gaines,TX,12.92,84.57
